Class Name,URL,Original Width,Original Height,Crop X,Crop Y,Crop Width,Crop Height,Scales
checkered,https://d2d00szk9na1qq.cloudfront.net/Product/67eb8c7c-17ef-4079-aca0-ae69e70f3a88/Images/Large_UJ-191.jpg,1000,1000,0,0,999,935,0.3388062;0.6776125;1.355225
checkered,https://stoffe.kawaiifabric.com/images/product_images/large_img/Robert-Kaufman-red-yellow-blue-checkered-fabric-Storybook-Meadow-215713-2.jpg,460,460,0,0,460,460,0.6886605;1.377321
checkered,https://previews.123rf.com/images/aga7ta/aga7ta1502/aga7ta150200184/36798333-background-of-orange-checkered-fabric-tablecloth.jpg,1300,956,20,0,1266,841,0.3766752;0.7533504;1.506701
checkered,http://www.erkkeri.info/wp-content/uploads/2017/10/black-and-white-checkered-fabric-material-uk-napkins-wholesale-gingham.jpg,450,450,0,0,450,450,0.7039641;1.407928
checkered,http://www.easyfreepatterns.com/patterns/97/checkered-fabric-pattern-97983.jpg,1300,963,20,0,1266,838,0.3780237;0.7560474;1.512095
checkered,https://thumbs.dreamstime.com/z/textile-blue-box-fabric-blue-plaid-cover-blue-classic-checkered-pattern-blue-checkered-fabric-closeup-tablecloth-texture-textile-104689073.jpg,307,307,10,60,284,171,1.852537
checkered,https://rlv.zcache.com/gingham_checkered_burnt_orange_and_white_fabric-r8681040d12824be3af1a3b20b02c7f43_zlaen_307.jpg?rlvnet=1,1600,1301,30,0,1559,1168,0.271219;0.5424381;1.084876
checkered,http://eiti-az.org/uploads/astonishing-blue-checkered-fabric-closeup-tablecloth-texture-u-stock-photo-picture-of-styles-and-ideas_FILES_9564.jpg,570,428,0,0,570,428,0.7401491;1.480298
checkered,https://img.etsystatic.com/il/a529f8/493867154/il_570xN.493867154_l43r.jpg?version=0,1024,1024,140,270,512,482,0.6572279;1.314456
checkered,https://cdn.shopify.com/s/files/1/0696/1831/products/A_989a8a7c-638b-43bf-84ea-4d39242aa968_1024x1024.JPG?v=1493154511,1600,1700,0,0,1600,1599,0.1981137;0.3962274;0.7924549;1.58491
checkered,https://images-na.ssl-images-amazon.com/images/I/61GkMrJuxML._AC_US160_.jpg,480,480,0,0,480,403,0.7860641;1.572128
checkered,https://5.imimg.com/data5/KD/VS/MY-15790327/checkered-fabric-500x500.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,https://thumbs2.ebaystatic.com/d/l225/m/mUsKIUL9kvwWweoH4gh3Beg.jpg,458,458,0,0,458,458,0.6916677;1.383335
checkered,https://stoffe.kawaiifabric.com/images/product_images/large_img/red-Riley-Blake-white-coral-orange-tiny-checkered-fabric-204469-1.jpg,1000,1080,0,0,1000,991,0.3196608;0.6393216;1.278643
checkered,https://cdn4.vectorstock.com/i/1000x1000/74/48/checkered-fabric-tartan-textile-vintage-vector-12347448.jpg,970,788,0,0,970,788,0.40201;0.8040199;1.60804
checkered,https://freerangestock.com/sample/36399/checkered-fabric-texture-yellow.jpg,800,515,0,0,800,515,0.6151142;1.230228
checkered,http://fuertetribusurf.club/wp-content/uploads/2018/06/red-and-black-checkered-fabric-download-texture-of-red-black-checkered-fabric-stock-photo-image-of-cage-material-red-black-gingham-fabric.jpg,320,400,0,40,320,314,1.008866
checkered,http://lapland-holidays.info/wp-content/uploads/2017/11/red-and-white-checkered-fabric-checke-tablecloths-linen-cotton.jpg,732,549,0,0,361,549,0.8775175;1.755035
checkered,https://image.shutterstock.com/image-photo/red-white-checkered-fabric-260nw-765645283.jpg,340,270,0,0,340,270,1.173273
checkered,https://media.indiesew.com/blogs/fabric-batch-002-checkered/navy-plaid-flannel-twill.jpg,512,512,0,0,512,512,0.6187184;1.237437
checkered,https://www.featurepics.com/StockImage/20110922/checkered-fabric-pattern-stock-illustration-2005536.jpg,1300,1392,0,0,1300,1287,0.2461413;0.4922826;0.9845651;1.96913
checkered,https://i.etsystatic.com/15255378/r/il/29bce1/1273608805/il_340x270.1273608805_pbbt.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,https://2.bp.blogspot.com/-O92S5wstAHg/WK3rOidkK5I/AAAAAAAArsw/6acy-BdyRoUDZqzHsbr0dQzHBda88KeaACLcB/s1600/Checkered%2BFabric%2B2.jpg,1000,1000,0,0,1000,964,0.3286139;0.6572279;1.314456
checkered,https://kawaii.kawaii.at/img/fuschia-white-checkered-Robert-Kaufman-fabric-Carolina-Gingham-206888-2.JPG,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
checkered,https://media.istockphoto.com/vectors/seamless-tartan-plaid-pattern-checkered-fabric-texture-background-vector-id931809500,450,310,0,0,450,287,1.103776
checkered,https://www.fabricgenie.com/product_images/thumb/ACBC0A-3020%20BLACK%2c%20BLUE.jpg,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
checkered,http://www.erkkeri.info/wp-content/uploads/2017/10/black-and-white-checkered-fabric-vect-gingham-silk-material-upholstery.jpg,1300,999,0,0,1300,999,0.3171009;0.6342019;1.268404
checkered,http://media.gettyimages.com/photos/checkered-fabric-picture-id170542380?s=170667a&w=1007,736,953,0,0,736,890,0.4304128;0.8608256;1.721651
checkered,https://previews.123rf.com/images/anderssons/anderssons1602/anderssons160200016/54312645-soft-orange-and-white-checkered-fabric-as-background-texture.jpg,1300,932,20,0,1266,814,0.3891693;0.7783387;1.556677
checkered,https://i.etsystatic.com/8416012/r/il/423c3e/544877923/il_340x270.544877923_jy2d.jpg,340,270,0,0,340,270,1.173273
checkered,https://i.pinimg.com/736x/08/50/39/0850397cb73734a0c58520bb4b6e028a.jpg,1000,667,0,0,1000,667,0.4749383;0.9498765;1.899753
checkered,https://c8.alamy.com/comp/D4619D/blue-checkered-fabric-closeup-tablecloth-texture-D4619D.jpg,500,500,0,0,500,500,0.6335677
checkered,https://d1yn1kh78jj1rr.cloudfront.net/image/preview/BRiFDYYQMjby7gh25/storyblocks-picnic-tablecloth-background-red-and-white-checkered-fabric-texture_SJKw1qswM_SB_PM.jpg,1300,939,20,0,1266,822,0.3853818;0.7707636;1.541527
checkered,https://as1.ftcdn.net/jpg/01/29/68/08/500_F_129680836_vmjoiZ5L9zeB4omjRv2cSYhOPCwP4Wcp.jpg,800,1019,30,270,726,471,0.6725771;1.345154
checkered,http://c8.alamy.com/comp/H6HG7B/red-checkered-fabric-tablecloth-H6HG7B.jpg,450,320,0,0,450,297,1.066612
checkered,http://biophilessurf.info/wp-content/uploads/2018/01/checkered-fabric-blue-tablecloth-gingham-black-and-white-walmart.jpg,1300,842,0,0,1300,842,0.3762278;0.7524557;1.504911
checkered,http://www.peetztackle.com/wp-content/uploads/2017/11/red-and-white-checkered-fabric-tablecloths-luxury-red-picnic-tablecloth-background-red-white-stock-of-red-and-white-checkered-fabric-tablecloths.jpg,570,428,0,0,570,428,0.7401491;1.480298
checkered,http://eiti-az.org/uploads/the-best-blue-checkered-fabric-closeup-tablecloth-texture-stock-photo-picture-of-concept-and-popular_FILES_9571.jpg,450,470,10,0,449,448,0.7071068;1.414214
checkered,https://i.pinimg.com/736x/16/5b/fc/165bfc7035a4aaa2bf4b691774a86ce9--plaid-fabric-red-green.jpg,480,480,0,0,479,406,0.7802557;1.560511
checkered,https://thumb1.shutterstock.com/display_pic_with_logo/1655167/615371393/stock-vector-seamless-tartan-plaid-pattern-checkered-fabric-texture-print-in-stripes-of-dark-and-light-grey-on-615371393.jpg,570,452,0,0,570,452,0.7008492;1.401698
checkered,https://cdn.shopify.com/s/files/1/0273/7837/products/zoom_variation_46-FLN8118N-G_740x740_4ef71731-75ea-403c-9880-b2a1c3b7c9b0_large.jpeg?v=1469986241,1820,1205,0,0,1820,1205,0.2628911;0.5257823
checkered,https://img.etsystatic.com/il/4c9493/898904475/il_570xN.898904475_sndx.jpg?version=0,355,266,0,0,355,266,1.190917
checkered,https://cmkt-image-prd.global.ssl.fastly.net/0.1.0/ps/3907927/1820/1205/m1/fpnw/wm1/ogwhkea3oxmivlljfkoprb9ayulmcvwwhaoubbrusvzqbbypdbhrndgu7fthq6qo-.jpg?1516962976&s=b142beefe6d1c31b0d17aa86f9e07e99,5184,2668,1100,260,2953,1689,0.187557;0.3751141;0.7502281;1.500456
checkered,https://images.fabric.com/images/200/200/0391296.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,http://4.imimg.com/data4/NY/ID/MY-10254704/smooth-checkered-fabric-500x500.jpg,320,320,0,0,320,320,0.9899495;1.979899
checkered,https://kawaii.kawaii.at/img/orange-white-Michael-Miller-fabric-checkered-pattern-Gingham-Play-216583-1.jpg,519,527,0,0,519,481,0.6585943;1.317189
checkered,https://c1.staticflickr.com/1/473/32588964226_f4acd3a1b9_n.jpg,1300,957,20,0,1266,838,0.3780237;0.7560474;1.512095
checkered,https://justafashionnerd.files.wordpress.com/2012/06/check-fabric-21.jpg,2796,1736,0,0,2796,1736,0.1824792;0.3649583;0.7299166;1.459833
checkered,https://img.etsystatic.com/il/2d2995/1328927862/il_570xN.1328927862_n4z0.jpg?version=0,1300,931,20,0,1266,809,0.3915746;0.7831491;1.566298
checkered,http://www.erkkeri.info/wp-content/uploads/2017/10/black-and-white-checkered-fabric-australia-philippines.jpg,957,1300,0,0,957,1300,0.3310176;0.6620352;1.32407
checkered,https://c8.alamy.com/comp/DA0N1G/light-blue-checkered-fabric-closeup-tablecloth-texture-DA0N1G.jpg,524,521,0,0,523,489,0.6478197
checkered,http://www.byhandsusa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/ey20078-a-indy_pink.jpg,1600,1600,0,0,1600,1600,0.1979899;0.3959798;0.7919596
checkered,https://www.alwaysknittingandsewing.co.uk/ekmps/shops/andrea292/images/chefs-check-black-white-100-cotton-drill-fabric-148cm-wide-208-gsm-by-the-half-metre--size-per-metre-26875-p.jpg,1023,680,0,0,1023,680,0.4658586;0.9317172;1.863434
checkered,https://st2.depositphotos.com/2688351/8002/i/950/depositphotos_80021678-stock-photo-checkered-fabric-of-gray-color.jpg,612,408,0,0,612,408,0.776431;1.552862
checkered,http://lapland-holidays.info/wp-content/uploads/2017/11/red-and-white-checkered-fabric-nd-checke-blnket-tblecloth-linen-tablecloths-with-ants-material.jpg,2000,2000,0,0,2000,2000,0.1583919;0.3167838;0.6335677
checkered,http://fscomps.fotosearch.com/compc/CSP/CSP360/red-and-white-checkered-fabric-pattern-stock-photo__k3606622.jpg,450,470,0,0,450,448,0.7071068;1.414214
checkered,http://liveartgalleryfabrics.com/wp-content/uploads/2016/04/CST-3101-Kings-Road-Fuchsia-500px.jpg,512,341,0,0,512,320,0.9899495;1.979899
checkered,http://www.tokkoro.com/picsup/2038682-linen-checkered-fabric-texture.jpg,425,319,0,0,343,319,0.9930527;1.986105
checkered,https://smhttp-ssl-50813.nexcesscdn.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/r/prsi009c_2.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,https://image.yayimages.com/512/photo/beige-checkered-fabric-tablecloth-texture-39278626.jpg,570,576,0,0,570,576,0.5557611;1.111522
checkered,https://images-na.ssl-images-amazon.com/images/I/51TzFhmQfLL._SX425_.jpg,458,458,0,0,458,458,0.6916677;1.383335
checkered,https://as1.ftcdn.net/jpg/01/29/68/24/500_F_129682467_Z4reGJ8H9vMQmdInOLv6B81HiT7lPryp.jpg,319,319,0,0,319,319,0.9930527;1.986105
checkered,https://img.etsystatic.com/il/1a8181/1276363309/il_570xN.1276363309_hzlw.jpg?version=0,800,528,0,0,800,528,0.5999694;1.199939
checkered,https://stoffe.kawaiifabric.com/images/product_images/large_img/pink-hot-pink-white-checkered-fabric-Michael-Miller-Cross-Check-211030-4.JPG,1024,1024,0,0,1024,1024,0.3093592;0.6187184;1.237437
checkered,https://t1.pixers.pics/img-1fb6f67c/self-adhesive-wall-murals-tartan-checkered-fabric-seamless-pattern-blue-and-red-vector.jpg?H4sIAAAAAAAAA3WO3W6DMAyFXydIFBtwgOQBettHQIGYjpWfKMnWaU_fRNUuJ-vI9pGOP8PXEczCMPMR2cO-WrsxLOuWtqA9h_WXBZY9UqGTuwlELPT5zX72pxOXYSizetVkFfppUnA3_iE-YnRBA4S2cutPupbaHGDeAzRY94AdSCVpUrNUaCyN0TiO5vJ4GutNrNxxLzFX8fcGIZaU8dGvu0j_nIkUxae7F_AP7T1DSsH1BqRAtUAJTNkarzdSqqVO0jjJhYaaDA9Mrexk3dqmXpDt0OFERlaJ8gKIJVaLLAEAAA==,300,300,0,0,300,300,1.055946
checkered,https://www.colourbox.com/preview/7062486-green-checkered-fabric.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
checkered,http://www.erkkeri.info/wp-content/uploads/2017/10/black-and-white-checkered-fabric-by-the-yard-australia-napkins.jpg,1200,1360,0,0,1200,1360,0.2639865;0.5279731;1.055946
checkered,https://media.istockphoto.com/vectors/seamless-tartan-plaid-pattern-checkered-fabric-texture-background-vector-id929498274,340,270,0,0,340,270,1.173273
checkered,https://image.artswikipedia.com/texture_img/39/2210/checkered-fabric-seamless-texture_300x300.jpg,450,320,0,0,450,297,1.066612
checkered,https://img.etsystatic.com/il/cdea78/791755696/il_340x270.791755696_eziw.jpg?version=0,1300,914,20,0,1266,800,0.3959798;0.7919596;1.583919
checkered,http://jameso.co/wp-content/uploads/2018/04/black-and-white-checkerboard-glass-tile-texture-background-checkered-fabric-nz.jpg,1400,600,0,0,1400,600,0.5279731;1.055946
checkered,https://c8.alamy.com/comp/J5G8DB/seamless-brown-white-and-gray-checkered-fabric-texture-J5G8DB.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,https://www.lauraashley.com/content/ebiz/lauraashley/invt/3573511/3573511_resp_medium.jpg,450,470,0,0,450,445,0.7118738;1.423748
checkered,https://images.prod.meredith.com/product/688b1c5179a6f2cdea2d943656d9928e/1498723709683/l/burgundy-and-tan-checkered-fabric-euro-sham,1024,1024,150,320,467,457,0.6931812;1.386362
checkered,https://kawaii.kawaii.at/img/Robert-Kaufman-red-yellow-blue-checkered-fabric-Storybook-Meadow-215713-2.jpg,600,800,0,0,600,800,0.5279731;1.055946
checkered,https://kawaii.kawaii.at/img/black-taupe-white-checkered-fabric-Michael-Miller-Cross-Check-211035-2.JPG,500,500,0,0,500,500,0.6335677;1.267135
checkered,http://www.damdesign.me/wp-content/uploads/2017/11/checkered-tablecloth-black-and-white-download-checkered-fabric-closeup-tablecloth-texture-stock-photo-image-of-flat-checkered-black-white-checkered-tablecloth-plastic.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,http://beyon.org/wp-content/uploads/2018/02/autumn-square-tablecloths-plaid-kitchen-tablecloth-pattern-with-vintage-yellow-orange-color-seamless-geometric-square-checkered-fabric-centerpiece-wedding-ideas.jpg,1125,1500,0,0,1125,1500,0.2815856;0.5631713;1.126343
checkered,https://cdn.shopify.com/s/files/1/0696/1831/products/Hunter_Green_K20_7819f78f-f60c-41ac-8bca-946eb5f5d08b_1024x1024.JPG?v=1493154511,400,400,0,0,400,400,0.7919596;1.583919
checkered,http://biophilessurf.info/wp-content/uploads/2018/01/checkered-fabric-black-and-white-uk-philippines-red-tablecloth.jpg,1202,1300,0,0,1202,1300,0.2635473;0.5270945;1.054189
checkered,https://2.wlimg.com/product_images/bc-full/dir_92/2736446/acrylic-check-fabric-927628.jpg,450,470,0,0,450,445,0.7118738;1.423748
checkered,https://www.fabric-textiles.com/images/cat/fabric/Buffalo.jpg,500,300,0,0,500,300,1.055946
checkered,https://previews.123rf.com/images/neirfy/neirfy1309/neirfy130900164/22230165-black-and-white-checkered-fabric-tablecloth-texture.jpg,307,307,0,0,307,307,1.031869
checkered,https://www.housedecorinteriors.co.uk/UserFiles/materials/15_prestigious_textiles/278_garden_of_england_fabrics/PRE5902-314_z.jpg,1386,1386,0,0,1386,1386,0.2285598;0.4571195;0.914239;1.828478
checkered,https://thumb7.shutterstock.com/display_pic_with_logo/1655167/543504301/stock-vector-seamless-tartan-plaid-pattern-checkered-fabric-texture-print-in-moderate-blue-light-blue-white-543504301.jpg,800,600,0,0,800,600,0.5279731;1.055946
checkered,http://4.imimg.com/data4/ME/DJ/ANDROID-3300477/product-500x500.jpeg,236,236,0,0,236,236,1.342304
checkered,https://naldzgraphics.net/wp-content/uploads/2011/06/10-texture-013.jpg,450,311,0,0,450,285,1.111522
checkered,http://www.bbjlinen.com/Content/photos/products/78/BlackGinghamTableLinenHuge.jpg,470,403,0,0,470,403,0.7860641;1.572128
checkered,https://i.pinimg.com/236x/7a/3a/2e/7a3a2e9aa958b72628ad2c8d37bc429e--gingham-fabric-gingham-dress.jpg,900,629,0,0,900,629,0.5036309;1.007262
checkered,https://comps.canstockphoto.com/blue-checkered-fabric-picture_csp13072279.jpg,341,256,0,0,341,256,1.237437
checkered,http://lapland-holidays.info/wp-content/uploads/2017/11/red-and-white-checkered-fabric-checke-fleece-vinyl-large-gingham.jpg,480,640,0,0,480,640,0.6599663;1.319933
checkered,https://cdn.shopify.com/s/files/1/1700/8253/products/acegarden-f_280x@2x.jpg?v=1492843602,300,300,0,0,300,300,1.055946
checkered,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0489/5016/rrblack_camel_brown_checkered_shop_preview.png,270,370,30,30,248,349,1.277354
checkered,https://cdn.shopify.com/s/files/1/0273/7837/products/zoom_variation_14-Y-D9508MUL_740X740_fe390e51-c4cc-4bb5-ac1b-065137fef4cc_large.jpeg?v=1469986231,480,480,0,0,480,404,0.7841184;1.568237
checkered,http://farm3.static.flickr.com/2452/3770494020_4ddace5277.jpg,499,454,0,0,499,454,0.6977618;1.395524
checkered,http://discuss.fleetworkshop.org/uploads/db1714/original/2X/5/5dac94b587cded64a3c2fb90c3cf1110d8d43b92.JPG,800,510,0,0,800,510,0.6211448;1.24229
checkered,https://media.istockphoto.com/vectors/seamless-tartan-plaid-pattern-checkered-fabric-texture-background-vector-id928230070?s=170667a,320,320,0,0,320,320,0.9899495;1.979899
checkered,https://d2gg9evh47fn9z.cloudfront.net/800px_COLOURBOX6283891.jpg,1600,1168,30,0,1559,1022,0.3099646;0.6199292;1.239858
checkered,https://png.clipart.me/istock/previews/6501/65011777-red-checkered-fabric-vector-pattern-background.jpg,1500,1600,0,0,1500,1477,0.2144779;0.4289558;0.8579116;1.715823
checkered,https://images.cdn2.stockunlimited.net/preview1300/checkered-fabric-pattern_1464096.jpg,1300,1300,0,0,1300,1300,0.2436799;0.4873597;0.9747195;1.949439
checkered,https://thumbs.dreamstime.com/t/red-white-checkered-fabric-white-table-top-wood-91623528.jpg,1800,1200,0,210,525,500,0.6335677;1.267135
checkered,http://www.erkkeri.info/wp-content/uploads/2017/10/black-and-white-checkered-fabric-checke-material-uk-gingham-upholstery.jpg,1024,1024,190,310,417,389,0.8143543;1.628709
checkered,https://images-na.ssl-images-amazon.com/images/I/714FurFe90L._AC_US160_.jpg,458,458,0,0,458,458,0.6916677;1.383335
checkered,https://images.cdn2.stockunlimited.net/clipart/checkered-fabric-pattern_1464096.jpg,450,300,0,0,450,300,1.055946
checkered,https://cmkt-image-prd.global.ssl.fastly.net/0.1.0/ps/3972072/300/200/m1/fpc/wm0/utztovxmkumm9wmdixkp9uyycnrcpneeeuzr41svgxwwvvkol4u6vwclwfwtvbfq-.jpg?1518081094&s=8c20b8a8d59089117cdfce7126a50d48,1500,1600,0,0,1500,1490,0.2126066;0.4252132;0.8504264;1.700853
checkered,https://stoffe.kawaiifabric.com/images/product_images/large_img/dark-blue-Riley-Blake-white-blue-tiny-checkered-fabric-204473-1.jpg,612,391,0,0,612,391,0.8101888;1.620378
checkered,https://images-na.ssl-images-amazon.com/images/I/710-l7xIjBL._SX355_.jpg,355,300,0,0,355,300,1.055946
checkered,https://us.123rf.com/450wm/olyasolodenko/olyasolodenko1707/olyasolodenko170700922/82629752-checkered-fabric-plaid-texture-traditional-scottish-pattern-cloth-background.jpg?ver=6,450,470,0,0,450,443,0.7150877;1.430175
checkered,http://p.globalsources.com/IMAGES/PDT/S1129997016/Checkered-fabric.jpg,450,320,0,0,450,297,1.066612
checkered,http://gmaillogins.org/uploads/appealing-red-blue-gingham-tablecloth-pattern-seamless-stock-vector-image-for-and-white-ideas-inspiration_XF_11513.jpg,480,720,0,0,480,720,0.6599663;1.319933
checkered,http://pilianikopefarm.com/wp-content/uploads/2018/03/tempting-table-cloth-fabric-plus-photo-shot-of-beige-checkered-tablecloth-texture-stock-extra-wide-uk-for-your-fine-crossword-cluetempting-table-cloth-fabric-plus-photo-shot-of-beige-300x300.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,http://www.tokkoro.com/picsup/2131910-blurred-red-checkered-fabric.jpg,570,427,100,60,412,333,0.9513028;1.902606
checkered,https://thumb9.shutterstock.com/display_pic_with_logo/1655167/572515588/stock-vector-seamless-tartan-plaid-pattern-checkered-fabric-texture-print-in-dark-and-light-grey-red-yellow-572515588.jpg,500,500,0,0,500,500,0.6335677;1.267135
checkered,https://l450v.alamy.com/450v/x07afg/texture-of-red-black-checkered-fabric-x07afg.jpg,340,270,0,0,340,270,1.173273
checkered,https://kawaii.kawaii.at/img/black-white-checkered-Robert-Kaufman-fabric-Carolina-Gingham-206893-1.JPG,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
checkered,https://cdn.shopify.com/s/files/1/1140/4312/products/BlackWhiteCheckered.1_large.jpeg?v=1526055067,480,320,0,0,480,320,0.9899495;1.979899
